Date,Activations,Unique Summits,Summits
2012-03-18,5,5,"GM/CS-005, GM/CS-050, GM/CS-114, GM/SS-076, GM/SS-086"
2012-03-22,1,1,GM/SS-108
2012-03-23,4,4,"GM/ES-001, GM/NS-035, GM/NS-045, GM/NS-051"
2012-03-24,8,8,"GM/CS-006, GM/CS-018, GM/ES-002, GM/ES-003, GM/ES-009, GM/SS-236, GM/WS-037, GM/WS-058"
2012-03-25,5,5,"GM/CS-008, GM/CS-070, GM/SS-020, GM/SS-105, GM/WS-020"
2012-03-26,2,2,"GM/WS-014, GM/WS-018"
2012-03-27,1,1,GM/ES-081
2012-03-29,2,2,"GM/WS-027, GM/WS-041"
2012-03-30,2,2,"GM/ES-039, GM/SS-050"
2012-03-31,4,4,"GM/ES-004, GM/ES-006, GM/SS-058, GM/WS-021"
2012-04-01,8,8,"GM/CS-015, GM/CS-043, GM/ES-015, GM/ES-025, GM/SS-045, GM/SS-079, GM/SS-232, GM/SS-251"
2012-04-02,1,1,GM/SS-061
2012-04-03,1,1,GM/SS-065
2012-04-05,1,1,GM/SS-024
2012-04-06,3,3,"GM/CS-015, GM/WS-156, GM/WS-169"
2012-04-07,5,5,"GM/CS-065, GM/CS-076, GM/CS-082, GM/CS-083, GM/WS-106"
2012-04-08,3,3,"GM/CS-050, GM/ES-037, GM/SS-012"
2012-04-13,1,1,GM/SS-055
2012-04-14,1,1,GM/WS-083
2012-04-15,2,2,"GM/SS-060, GM/SS-185"
2012-04-21,3,3,"GM/CS-069, GM/SS-090, GM/WS-299"
2012-04-22,6,6,"GM/ES-069, GM/SS-155, GM/SS-175, GM/SS-220, GM/WS-006, GM/WS-283"
2012-04-28,4,4,"GM/SS-048, GM/SS-236, GM/WS-049, GM/WS-078"
2012-04-29,5,5,"GM/CS-081, GM/SS-040, GM/WS-138, GM/WS-144, GM/WS-302"
2012-04-30,6,3,"GM/SI-168, GM/SI-191, GM/SI-217"
2012-05-01,6,3,"GM/SI-178, GM/SI-189, GM/SI-190"
2012-05-02,6,4,"GM/CS-005, GM/CS-100, GM/SI-076, GM/SI-097"
2012-05-03,3,2,"GM/SI-110, GM/SS-272"
2012-05-04,2,1,GM/WS-333
2012-05-05,11,11,"GM/CS-106, GM/SS-062, GM/SS-066, GM/SS-070, GM/SS-155, GM/SS-232, GM/WS-008, GM/WS-012, GM/WS-026, GM/WS-032, GM/WS-064"
2012-05-06,7,7,"GM/SS-064, GM/SS-072, GM/SS-239, GM/WS-079, GM/WS-096, GM/WS-135, GM/WS-184"
2012-05-07,2,2,"GM/NS-017, GM/WS-001"
2012-05-08,1,1,GM/SS-144
2012-05-12,10,10,"GM/CS-033, GM/CS-042, GM/CS-052, GM/ES-082, GM/SS-019, GM/SS-047, GM/SS-049, GM/SS-057, GM/SS-222, GM/SS-267"
2012-05-13,2,2,"GM/CS-094, GM/SS-215"
2012-05-16,1,1,GM/SS-004
2012-05-19,3,3,"GM/SS-044, GM/WS-090, GM/WS-099"
2012-05-20,7,7,"GM/CS-034, GM/CS-056, GM/ES-024, GM/ES-048, GM/ES-064, GM/WS-042, GM/WS-057"
2012-05-21,3,3,"GM/SS-011, GM/WS-037, GM/WS-108"
2012-05-22,3,3,"GM/WS-070, GM/WS-170, GM/WS-336"
2012-05-23,1,1,GM/SI-199
2012-05-25,2,2,"GM/WS-035, GM/WS-056"
2012-05-26,10,10,"GM/CS-001, GM/CS-004, GM/CS-026, GM/CS-109, GM/CS-119, GM/ES-002, GM/NS-086, GM/SI-013, GM/WS-005, GM/WS-072"
2012-05-27,13,13,"GM/CS-113, GM/CS-118, GM/NS-035, GM/NS-045, GM/NS-128, GM/SI-189, GM/SS-054, GM/SS-063, GM/SS-068, GM/SS-126, GM/SS-238, GM/WS-101, GM/WS-294"
2012-05-28,9,9,"GM/SI-075, GM/SI-080, GM/SI-097, GM/SI-137, GM/SI-168, GM/SI-190, GM/SI-191, GM/WS-077, GM/WS-097"
2012-05-29,2,2,"GM/SI-076, GM/SI-110"
2012-05-30,1,1,GM/SI-178
2012-05-31,2,2,"GM/SI-005, GM/SI-217"
2012-06-01,3,3,"GM/CS-048, GM/SI-010, GM/SS-272"
2012-06-02,2,2,"GM/CS-030, GM/WS-345"
2012-06-03,7,7,"GM/NS-108, GM/NS-145, GM/SI-004, GM/SS-006, GM/SS-126, GM/WS-017, GM/WS-019"
2012-06-04,8,8,"GM/SI-028, GM/SI-034, GM/SI-180, GM/SI-208, GM/SS-001, GM/SS-002, GM/SS-094, GM/WS-007"
2012-06-05,6,6,"GM/CS-002, GM/SI-101, GM/SI-106, GM/SS-007, GM/SS-014, GM/WS-178"
2012-06-06,4,4,"GM/SI-043, GM/SI-091, GM/SI-198, GM/SS-281"
2012-06-07,2,2,"GM/SI-145, GM/SI-220"
2012-06-08,4,4,"GM/SS-160, GM/SS-270, GM/SS-279, GM/WS-341"
2012-06-10,6,6,"GM/SI-209, GM/SS-154, GM/SS-164, GM/SS-198, GM/WS-296, GM/WS-308"
2012-06-13,1,1,GM/SS-013
2012-06-16,2,2,"GM/NS-057, GM/NS-070"
2012-06-17,3,3,"GM/NS-030, GM/SS-016, GM/SS-027"
2012-06-24,5,3,"GM/SI-074, GM/SS-039, GM/WS-200"
2012-06-25,8,6,"GM/CS-008, GM/CS-025, GM/SI-105, GM/SS-029, GM/WS-001, GM/WS-054"
2012-06-26,8,6,"GM/CS-015, GM/ES-009, GM/ES-074, GM/SI-037, GM/WS-017, GM/WS-232"
2012-06-27,2,1,GM/CS-079
2012-06-28,4,2,"GM/CS-101, GM/SI-159"
2012-06-29,2,1,GM/WS-263
2012-06-30,4,3,"GM/SS-160, GM/SS-255, GM/WS-303"
2012-07-01,8,8,"GM/CS-021, GM/NS-129, GM/NS-133, GM/SS-001, GM/SS-002, GM/SS-004, GM/SS-023, GM/WS-305"
2012-07-06,1,1,GM/CS-050
2012-07-08,1,1,GM/SS-056
2012-07-12,3,3,"GM/CS-006, GM/CS-018, GM/SS-130"
2012-07-13,1,1,GM/CS-034
2012-07-14,3,3,"GM/SS-010, GM/SS-034, GM/WS-003"
2012-07-15,2,2,"GM/ES-016, GM/SS-216"
2012-07-16,2,2,"GM/CS-006, GM/CS-018"
2012-07-19,1,1,GM/WS-002
2012-07-20,2,2,"GM/SS-001, GM/SS-002"
2012-07-21,4,4,"GM/CS-001, GM/CS-017, GM/SS-018, GM/SS-236"
2012-07-22,1,1,GM/CS-021
2012-07-25,3,3,"GM/CS-120, GM/SS-006, GM/SS-090"
2012-07-26,3,2,"GM/ES-021, GM/WS-001"
2012-07-28,2,2,"GM/WS-009, GM/WS-047"
2012-07-29,4,4,"GM/CS-053, GM/SS-082, GM/SS-100, GM/SS-176"
2012-08-02,2,2,"GM/CS-019, GM/SS-027"
2012-08-03,1,1,GM/SI-006
2012-08-04,7,7,"GM/CS-012, GM/CS-044, GM/NS-029, GM/SI-007, GM/SI-008, GM/SI-011, GM/SS-272"
2012-08-05,3,3,"GM/SS-011, GM/SS-023, GM/WS-169"
2012-08-06,1,1,GM/ES-073
2012-08-08,1,1,GM/WS-001
2012-08-09,1,1,GM/SI-219
2012-08-10,3,3,"GM/ES-008, GM/ES-052, GM/SI-157"
2012-08-11,9,9,"GM/ES-013, GM/SI-197, GM/SS-037, GM/SS-191, GM/WS-015, GM/WS-045, GM/WS-052, GM/WS-063, GM/WS-089"
2012-08-12,7,7,"GM/CS-032, GM/CS-040, GM/SS-015, GM/WS-022, GM/WS-050, GM/WS-100, GM/WS-172"
2012-08-13,2,2,"GM/SI-164, GM/WS-261"
2012-08-14,2,2,"GM/SS-133, GM/SS-208"
2012-08-18,2,2,"GM/CS-039, GM/SI-193"
2012-08-19,9,9,"GM/CS-021, GM/CS-043, GM/ES-030, GM/ES-036, GM/SI-210, GM/SS-060, GM/SS-161, GM/WS-023, GM/WS-031"
2012-08-22,4,3,"GM/CS-030, GM/ES-012, GM/SI-140"
2012-08-23,2,2,"GM/NS-050, GM/SI-154"
2012-08-24,1,1,GM/SI-175
2012-08-25,4,4,"GM/CS-010, GM/CS-041, GM/ES-016, GM/SI-209"
2012-08-26,18,15,"GM/CS-032, GM/CS-066, GM/ES-044, GM/NS-051, GM/SS-119, GM/SS-122, GM/SS-133, GM/SS-140, GM/SS-168, GM/SS-179, GM/SS-224, GM/SS-228, GM/SS-274, GM/WS-001, GM/WS-140"
2012-08-27,8,6,"GM/SS-158, GM/SS-208, GM/SS-209, GM/SS-217, GM/SS-250, GM/SS-251"
2012-08-28,3,3,"GM/SS-159, GM/WS-216, GM/WS-282"
2012-08-29,5,5,"GM/SI-093, GM/SS-233, GM/SS-248, GM/SS-266, GM/SS-278"
2012-08-30,8,8,"GM/ES-009, GM/SI-006, GM/SI-007, GM/SI-008, GM/SI-011, GM/SI-039, GM/WS-022, GM/WS-083"
2012-08-31,3,3,"GM/SI-046, GM/SI-052, GM/SS-060"
2012-09-01,3,3,"GM/SI-063, GM/SI-223, GM/SS-222"
2012-09-02,6,6,"GM/CS-022, GM/CS-028, GM/SS-064, GM/SS-200, GM/SS-206, GM/SS-230"
2012-09-03,2,2,"GM/SS-183, GM/SS-243"
2012-09-04,4,4,"GM/SS-021, GM/SS-091, GM/SS-218, GM/WS-256"
2012-09-05,4,4,"GM/SS-123, GM/SS-147, GM/SS-164, GM/SS-184"
2012-09-06,3,3,"GM/SS-191, GM/SS-232, GM/SS-238"
2012-09-07,4,4,"GM/CS-111, GM/SS-130, GM/SS-261, GM/SS-269"
2012-09-08,6,5,"GM/CS-005, GM/ES-011, GM/SS-029, GM/SS-064, GM/SS-198"
2012-09-09,10,9,"GM/CS-005, GM/CS-010, GM/CS-041, GM/CS-067, GM/ES-012, GM/SI-020, GM/SI-023, GM/SS-064, GM/SS-272"
2012-09-10,4,2,"GM/SS-198, GM/SS-276"
2012-09-11,4,2,"GM/SS-154, GM/SS-187"
2012-09-12,4,3,"GM/CS-065, GM/SS-011, GM/SS-017"
2012-09-13,4,2,"GM/SS-262, GM/SS-277"
2012-09-14,4,2,"GM/SS-234, GM/SS-242"
2012-09-15,2,2,"GM/WS-023, GM/WS-031"
2012-09-16,3,3,"GM/CS-035, GM/SI-058, GM/SS-244"
2012-09-18,1,1,GM/SI-105
2012-09-20,1,1,GM/CS-120
2012-09-22,8,8,"GM/NS-006, GM/NS-010, GM/NS-022, GM/SS-012, GM/WS-011, GM/WS-049, GM/WS-087, GM/WS-339"
2012-09-23,5,5,"GM/ES-015, GM/NS-048, GM/SS-220, GM/WS-156, GM/WS-165"
2012-09-27,1,1,GM/SS-129
2012-09-28,1,1,GM/SS-244
2012-09-29,6,6,"GM/CS-004, GM/CS-026, GM/SS-212, GM/SS-214, GM/SS-253, GM/SS-263"
2012-09-30,2,2,"GM/SS-197, GM/SS-210"
2012-10-04,2,2,"GM/ES-005, GM/SS-223"
2012-10-06,7,5,"GM/SS-023, GM/SS-182, GM/WS-069, GM/WS-091, GM/WS-110"
2012-10-07,11,9,"GM/CS-071, GM/SS-148, GM/SS-192, GM/SS-254, GM/SS-267, GM/WS-044, GM/WS-081, GM/WS-088, GM/WS-136"
2012-10-08,2,2,"GM/SS-135, GM/SS-172"
2012-10-09,2,2,"GM/CS-001, GM/WS-013"
2012-10-10,2,2,"GM/NS-005, GM/NS-050"
2012-10-14,7,7,"GM/CS-053, GM/NS-044, GM/SS-151, GM/SS-208, GM/SS-251, GM/WS-275, GM/WS-291"
2012-10-15,2,2,"GM/NS-148, GM/SS-059"
2012-10-16,1,1,GM/WS-339
2012-10-20,4,4,"GM/SS-015, GM/WS-010, GM/WS-038, GM/WS-237"
2012-10-21,6,6,"GM/CS-001, GM/SS-003, GM/SS-253, GM/SS-283, GM/SS-284, GM/WS-173"
2012-10-22,4,4,"GM/SS-172, GM/SS-184, GM/SS-203, GM/WS-199"
2012-10-23,2,2,"GM/SS-120, GM/SS-260"
2012-10-25,1,1,GM/WS-339
2012-10-26,2,2,"GM/SS-245, GM/WS-345"
2012-10-27,2,2,"GM/SS-222, GM/SS-225"
2012-10-29,1,1,GM/SS-077
2012-11-04,3,2,"GM/SS-023, GM/SS-259"
2012-11-05,3,3,"GM/SS-213, GM/SS-226, GM/SS-239"
2012-11-06,1,1,GM/SS-243
2012-11-10,1,1,GM/ES-037
2012-11-11,6,6,"GM/ES-022, GM/SS-056, GM/SS-075, GM/SS-154, GM/SS-175, GM/SS-275"
2012-11-12,1,1,GM/SS-280
2012-11-17,1,1,GM/SS-198
2012-11-18,6,6,"GM/CS-030, GM/SS-027, GM/SS-033, GM/SS-170, GM/SS-181, GM/SS-260"
2012-11-21,1,1,GM/SS-031
2012-11-24,3,3,"GM/CS-008, GM/SS-014, GM/SS-036"
2012-11-25,1,1,GM/SS-264
2012-11-29,1,1,GM/SS-059
2012-11-30,1,1,GM/SS-218
2012-12-01,5,5,"GM/CS-021, GM/SS-027, GM/SS-086, GM/WS-011, GM/WS-249"
2012-12-02,4,4,"GM/ES-012, GM/SS-064, GM/SS-084, GM/WS-156"
2012-12-05,1,1,GM/SS-037
2012-12-08,1,1,GM/SS-029
2012-12-09,2,2,"GM/SS-103, GM/SS-126"
2012-12-10,2,2,"GM/SS-011, GM/SS-167"
2012-12-16,2,2,"GM/SS-023, GM/SS-026"
2012-12-18,2,1,GM/SS-254
2012-12-26,2,2,"GM/ES-045, GM/SS-186"
2012-12-27,4,4,"GM/CS-065, GM/ES-032, GM/SS-154, GM/SS-272"
2012-12-28,2,1,GM/SS-056
2012-12-29,4,2,"GM/SS-147, GM/SS-205"
2012-12-30,4,2,"GM/SS-140, GM/SS-179"
2012-12-31,1,1,GM/NS-086
2013-01-01,1,1,GM/NS-110
2013-01-02,1,1,GM/ES-021
2013-01-04,6,5,"GM/CS-120, GM/SS-060, GM/SS-088, GM/SS-127, GM/SS-129"
2013-01-05,3,2,"GM/SS-154, GM/WS-106"
2013-01-06,5,5,"GM/CS-023, GM/CS-094, GM/CS-095, GM/SS-131, GM/SS-271"
2013-01-07,1,1,GM/SS-064
2013-01-08,1,1,GM/SS-222
2013-01-12,8,7,"GM/SS-034, GM/SS-064, GM/SS-085, GM/SS-148, GM/WS-079, GM/WS-096, GM/WS-274"
2013-01-13,1,1,GM/SS-010
2013-01-15,1,1,GM/SS-064
2013-01-20,3,3,"GM/SS-013, GM/SS-220, GM/WS-299"
2013-01-23,1,1,GM/SS-105
2013-02-02,4,4,"GM/CS-008, GM/SS-120, GM/SS-184, GM/SS-221"
2013-02-03,1,1,GM/SS-180
2013-02-05,1,1,GM/SS-095
2013-02-06,2,2,"GM/WS-303, GM/WS-305"
2013-02-07,2,2,"GM/SS-117, GM/SS-124"
2013-02-08,3,3,"GM/CS-060, GM/SS-174, GM/SS-254"
2013-02-09,3,3,"GM/CS-005, GM/CS-030, GM/SS-064"
2013-02-11,1,1,GM/SS-158
2013-02-15,3,3,"GM/SS-149, GM/WS-030, GM/WS-053"
2013-02-16,1,1,GM/WS-095
2013-02-17,7,7,"GM/CS-002, GM/CS-071, GM/CS-108, GM/SS-066, GM/SS-192, GM/SS-254, GM/WS-142"
2013-02-20,1,1,GM/SS-149
2013-02-21,1,1,GM/SS-155
2013-02-22,2,2,"GM/ES-051, GM/ES-057"
2013-02-23,2,2,"GM/ES-080, GM/WS-251"
2013-02-24,5,4,"GM/SS-072, GM/SS-251, GM/WS-256, GM/WS-302"
2013-02-25,6,4,"GM/ES-031, GM/ES-033, GM/SS-116, GM/SS-139"
2013-02-26,3,1,GM/SS-130
2013-02-27,2,2,"GM/ES-038, GM/ES-041"
2013-02-28,2,2,"GM/ES-039, GM/ES-054"
2013-03-01,2,2,"GM/CS-015, GM/CS-121"
2013-03-02,3,3,"GM/SS-104, GM/SS-105, GM/WS-206"
2013-03-03,5,5,"GM/SS-030, GM/SS-062, GM/SS-121, GM/SS-122, GM/SS-234"
2013-03-04,1,1,GM/SS-143
2013-03-05,3,3,"GM/SS-063, GM/SS-084, GM/WS-198"
2013-03-06,1,1,GM/SS-104
2013-03-09,1,1,GM/SS-068
2013-03-10,3,3,"GM/CS-010, GM/SS-003, GM/WS-283"
2013-03-13,1,1,GM/CS-108
2013-03-14,1,1,GM/SS-165
2013-03-15,2,2,"GM/ES-060, GM/ES-062"
2013-03-16,1,1,GM/WS-308
2013-03-17,1,1,GM/SS-090
2013-03-27,3,3,"GM/CS-120, GM/ES-074, GM/NS-151"
2013-03-28,2,2,"GM/ES-084, GM/NS-123"
2013-03-29,8,6,"GM/NS-007, GM/NS-008, GM/NS-150, GM/WS-042, GM/WS-057, GM/WS-203"
2013-03-30,6,6,"GM/NS-047, GM/NS-153, GM/WS-011, GM/WS-222, GM/WS-298, GM/WS-322"
2013-03-31,9,6,"GM/NS-039, GM/NS-054, GM/NS-085, GM/SS-222, GM/WS-177, GM/WS-249"
2013-04-01,7,6,"GM/CS-044, GM/ES-027, GM/NS-015, GM/SS-143, GM/SS-239, GM/WS-339"
2013-04-02,3,3,"GM/SS-145, GM/WS-173, GM/WS-339"
2013-04-03,1,1,GM/SI-199
2013-04-04,3,3,"GM/ES-061, GM/SS-049, GM/SS-129"
2013-04-05,1,1,GM/SS-029
2013-04-06,4,3,"GM/SS-141, GM/SS-281, GM/WS-138"
2013-04-07,4,4,"GM/NS-148, GM/SS-054, GM/SS-080, GM/SS-239"
2013-04-11,1,1,GM/SS-239
2013-04-12,1,1,GM/SS-056
2013-04-13,4,4,"GM/SS-062, GM/SS-169, GM/SS-176, GM/WS-190"
2013-04-14,3,1,GM/SS-251
2013-04-19,2,2,"GM/CS-076, GM/SS-155"
2013-04-20,6,6,"GM/CS-080, GM/CS-081, GM/ES-011, GM/ES-077, GM/SS-064, GM/SS-236"
2013-04-21,3,2,"GM/CS-083, GM/SS-008"
2013-04-25,2,1,GM/SS-165
2013-04-26,4,2,"GM/SS-128, GM/SS-143"
2013-04-27,14,12,"GM/CS-032, GM/CS-039, GM/CS-040, GM/CS-066, GM/SS-020, GM/SS-030, GM/SS-145, GM/SS-199, GM/SS-227, GM/SS-264, GM/WS-156, GM/WS-169"
2013-04-28,4,2,"GM/CS-080, GM/CS-100"
2013-04-29,3,2,"GM/CS-114, GM/SS-114"
2013-04-30,5,4,"GM/CS-040, GM/CS-107, GM/SS-058, GM/SS-118"
2013-05-01,4,2,"GM/CS-068, GM/CS-087"
2013-05-02,3,2,"GM/CS-082, GM/SS-132"
2013-05-04,13,9,"GM/CS-070, GM/CS-122, GM/SI-008, GM/SS-049, GM/SS-191, GM/SS-220, GM/SS-221, GM/SS-225, GM/WS-141"
2013-05-05,12,7,"GM/ES-087, GM/SI-223, GM/SS-154, GM/SS-190, GM/SS-198, GM/SS-242, GM/WS-120"
2013-05-06,10,6,"GM/NS-044, GM/SI-093, GM/SS-125, GM/SS-167, GM/SS-192, GM/WS-317"
2013-05-07,4,3,"GM/SI-006, GM/SS-190, GM/SS-238"
2013-05-09,3,2,"GM/CS-120, GM/SI-084"
2013-05-10,1,1,GM/SS-216
2013-05-12,2,2,"GM/SS-094, GM/SS-143"
2013-05-13,4,2,"GM/SI-130, GM/SI-142"
2013-05-14,6,3,"GM/SI-072, GM/SI-077, GM/SI-099"
2013-05-15,4,2,"GM/SI-185, GM/SI-201"
2013-05-16,3,3,"GM/CS-040, GM/CS-058, GM/WS-339"
2013-05-17,2,2,"GM/WS-147, GM/WS-339"
2013-05-18,1,1,GM/SS-258
2013-05-19,12,12,"GM/CS-015, GM/CS-050, GM/ES-058, GM/ES-063, GM/SI-069, GM/SI-173, GM/SI-200, GM/SS-006, GM/SS-016, GM/SS-218, GM/SS-251, GM/SS-280"
2013-05-21,3,3,"GM/SI-012, GM/SI-059, GM/WS-293"
2013-05-22,2,2,"GM/SI-066, GM/SI-129"
2013-05-23,3,3,"GM/SI-083, GM/SI-207, GM/SS-220"
2013-05-24,4,4,"GM/CS-021, GM/SI-133, GM/SI-186, GM/SI-211"
2013-05-25,4,4,"GM/CS-008, GM/CS-025, GM/SI-132, GM/SS-165"
2013-05-26,11,11,"GM/CS-015, GM/NS-067, GM/NS-116, GM/SI-120, GM/SI-137, GM/SI-208, GM/SS-006, GM/SS-056, GM/SS-070, GM/SS-191, GM/SS-236"
2013-05-27,4,4,"GM/NS-097, GM/NS-113, GM/SI-199, GM/SI-209"
2013-05-28,2,2,"GM/SI-184, GM/SI-202"
2013-05-29,2,2,"GM/SI-221, GM/WS-073"
2013-05-30,6,6,"GM/CS-079, GM/CS-120, GM/SI-163, GM/SI-172, GM/SS-198, GM/SS-235"
2013-05-31,2,2,"GM/SS-265, GM/SS-272"
2013-06-01,5,5,"GM/SS-129, GM/SS-133, GM/SS-216, GM/SS-249, GM/SS-254"
2013-06-02,8,8,"GM/ES-008, GM/SS-030, GM/SS-062, GM/SS-066, GM/SS-090, GM/SS-146, GM/SS-236, GM/WS-083"
2013-06-03,1,1,GM/SS-094
2013-06-04,1,1,GM/WS-003
2013-06-06,2,2,"GM/WS-116, GM/WS-123"
2013-06-07,1,1,GM/SI-208
2013-06-08,11,11,"GM/NS-080, GM/NS-100, GM/SI-007, GM/SI-011, GM/SS-022, GM/SS-046, GM/SS-132, GM/SS-171, GM/WS-042, GM/WS-057, GM/WS-339"
2013-06-09,10,10,"GM/CS-017, GM/NS-090, GM/SI-006, GM/SI-120, GM/SS-073, GM/SS-155, GM/WS-065, GM/WS-071, GM/WS-079, GM/WS-096"
2013-06-10,4,4,"GM/SS-190, GM/WS-013, GM/WS-122, GM/WS-212"
2013-06-11,2,2,"GM/ES-010, GM/ES-017"
2013-06-12,1,1,GM/ES-080
2013-06-13,3,3,"GM/SI-215, GM/SS-057, GM/SS-076"
2013-06-14,3,3,"GM/CS-056, GM/SI-183, GM/SI-188"
2013-06-15,1,1,GM/SI-157
2013-06-16,8,8,"GM/CS-004, GM/CS-026, GM/SI-137, GM/SI-171, GM/SS-017, GM/SS-105, GM/WS-106, GM/WS-336"
2013-06-18,1,1,GM/ES-061
2013-06-19,4,4,"GM/SS-008, GM/SS-035, GM/SS-211, GM/SS-281"
2013-06-20,2,2,"GM/SI-141, GM/SS-059"
2013-06-21,3,3,"GM/CS-022, GM/CS-028, GM/CS-078"
2013-06-22,4,3,"GM/ES-074, GM/WS-024, GM/WS-062"
2013-06-23,7,4,"GM/NS-150, GM/NS-151, GM/SS-038, GM/SS-039"
2013-06-24,3,2,"GM/SI-185, GM/WS-225"
2013-06-25,8,6,"GM/CS-001, GM/CS-096, GM/CS-119, GM/SI-201, GM/WS-042, GM/WS-057"
2013-06-26,8,6,"GM/NS-005, GM/SI-216, GM/SS-023, GM/WS-017, GM/WS-019, GM/WS-339"
2013-06-27,3,2,"GM/ES-021, GM/NS-125"
2013-06-28,5,3,"GM/NS-135, GM/NS-138, GM/WS-084"
2013-06-29,2,2,"GM/CS-019, GM/WS-032"
2013-06-30,1,1,GM/SS-280
2013-07-01,4,3,"GM/SI-095, GM/SI-142, GM/SS-020"
2013-07-03,7,3,"GM/ES-009, GM/SI-151, GM/SI-155"
2013-07-04,2,1,GM/SI-150
2013-07-06,3,3,"GM/CS-037, GM/CS-088, GM/SS-133"
2013-07-07,10,7,"GM/SI-058, GM/SS-077, GM/SS-132, GM/SS-146, GM/SS-155, GM/SS-158, GM/WS-013"
2013-07-08,5,3,"GM/SI-041, GM/SS-106, GM/SS-114"
2013-07-09,6,5,"GM/SI-054, GM/SS-161, GM/SS-199, GM/WS-020, GM/WS-339"
2013-07-10,2,2,"GM/SI-021, GM/SS-272"
2013-07-11,1,1,GM/CS-065
2013-07-12,2,2,"GM/CS-005, GM/ES-044"
2013-07-13,1,1,GM/WS-021
2013-07-14,7,7,"GM/CS-018, GM/CS-022, GM/CS-028, GM/ES-045, GM/SS-064, GM/SS-122, GM/WS-001"
2013-07-20,3,3,"GM/SS-035, GM/WS-037, GM/WS-058"
2013-07-21,5,5,"GM/SS-197, GM/SS-263, GM/WS-002, GM/WS-139, GM/WS-339"
2013-07-22,1,1,GM/SS-122
2013-07-24,1,1,GM/SS-043
2013-07-25,1,1,GM/ES-064
2013-07-27,8,8,"GM/CS-031, GM/CS-051, GM/CS-065, GM/ES-028, GM/ES-043, GM/ES-076, GM/SS-041, GM/WS-022"
2013-07-29,1,1,GM/WS-341
2013-07-30,1,1,GM/WS-039
2013-07-31,1,1,GM/WS-207
2013-08-04,10,10,"GM/CS-004, GM/CS-026, GM/CS-108, GM/ES-021, GM/ES-048, GM/SS-129, GM/SS-210, GM/SS-211, GM/SS-234, GM/SS-242"
2013-08-05,3,3,"GM/SI-104, GM/SI-209, GM/WS-044"
2013-08-06,7,7,"GM/CS-001, GM/CS-004, GM/CS-005, GM/CS-016, GM/CS-026, GM/CS-120, GM/SI-184"
2013-08-07,2,2,"GM/SS-084, GM/SS-274"
2013-08-08,3,3,"GM/CS-017, GM/CS-121, GM/CS-123"
2013-08-09,3,3,"GM/ES-051, GM/SI-175, GM/SS-260"
2013-08-10,11,11,"GM/CS-010, GM/CS-039, GM/CS-041, GM/CS-043, GM/ES-011, GM/ES-016, GM/SI-143, GM/SS-049, GM/SS-059, GM/SS-077, GM/WS-201"
2013-08-11,4,4,"GM/CS-087, GM/SS-192, GM/SS-235, GM/SS-242"
2013-08-12,1,1,GM/SI-207
2013-08-13,5,5,"GM/CS-015, GM/SI-039, GM/SS-001, GM/SS-002, GM/SS-140"
2013-08-15,1,1,GM/SI-209
2013-08-16,2,2,"GM/SS-008, GM/SS-010"
2013-08-17,1,1,GM/ES-075
2013-08-18,4,4,"GM/ES-032, GM/ES-035, GM/SS-239, GM/WS-151"
2013-08-19,3,3,"GM/NS-152, GM/SS-056, GM/WS-175"
2013-08-20,2,2,"GM/ES-019, GM/SS-235"
2013-08-22,1,1,GM/NS-151
2013-08-23,1,1,GM/WS-032
2013-08-24,3,3,"GM/NS-138, GM/SS-053, GM/WS-294"
2013-08-25,11,10,"GM/ES-012, GM/SI-184, GM/SS-014, GM/SS-016, GM/SS-029, GM/SS-144, GM/SS-206, GM/SS-214, GM/WS-001, GM/WS-339"
2013-08-26,1,1,GM/CS-017
2013-08-27,1,1,GM/ES-054
2013-08-28,1,1,GM/CS-001
2013-08-29,1,1,GM/ES-008
2013-08-31,4,4,"GM/SS-006, GM/SS-020, GM/SS-029, GM/SS-037"
2013-09-01,4,3,"GM/ES-014, GM/SS-096, GM/SS-150"
2013-09-02,1,1,GM/SS-178
2013-09-06,2,2,"GM/SS-117, GM/SS-124"
2013-09-08,5,5,"GM/CS-122, GM/SS-015, GM/SS-027, GM/SS-165, GM/SS-221"
2013-09-09,2,2,"GM/SS-195, GM/SS-203"
2013-09-10,1,1,GM/NS-082
2013-09-11,2,2,"GM/NS-107, GM/SS-275"
2013-09-12,1,1,GM/SS-133
2013-09-13,2,2,"GM/NS-071, GM/SS-093"
2013-09-14,13,13,"GM/CS-003, GM/CS-009, GM/CS-011, GM/CS-029, GM/NS-013, GM/NS-016, GM/NS-021, GM/NS-086, GM/NS-089, GM/SS-002, GM/SS-040, GM/SS-240, GM/SS-251"
2013-09-17,2,2,"GM/ES-036, GM/ES-055"
2013-09-18,2,2,"GM/ES-046, GM/ES-078"
2013-09-21,1,1,GM/SS-028
2013-09-22,7,7,"GM/CS-039, GM/ES-080, GM/SS-015, GM/SS-212, GM/SS-262, GM/SS-275, GM/SS-277"
2013-09-26,5,4,"GM/ES-009, GM/ES-027, GM/ES-063, GM/SS-130"
2013-09-27,2,2,"GM/ES-002, GM/ES-003"
2013-09-28,2,2,"GM/CS-120, GM/WS-315"
2013-09-29,8,8,"GM/CS-007, GM/CS-013, GM/CS-025, GM/ES-028, GM/ES-086, GM/WS-125, GM/WS-338, GM/WS-341"
2013-09-30,2,2,"GM/WS-288, GM/WS-320"
